Lista de indices Diarios da TaxaSelic;19940101;20131025;
Data;Taxa Anual;Fator Diário;Fator Acumulado;
08/07/2010;     10,16;          1,00038406;     230,1852077894298000;
09/07/2010;     10,16;          1,00038406;     230,2736127203334084;
12/07/2010;     10,16;          1,00038406;     230,3620516040347796;
13/07/2010;     10,16;          1,00038406;     230,4505244535738252;
14/07/2010;     10,16;          1,00038406;     230,5390312819954648;
15/07/2010;     10,16;          1,00038406;     230,6275721023496280;
16/07/2010;     10,16;          1,00038406;     230,7161469276912564;
19/07/2010;     10,16;          1,00038406;     230,8047557710803055;
20/07/2010;     10,16;          1,00038406;     230,8933986455817466;
21/07/2010;     10,16;          1,00038406;     230,9820755642655687;
22/07/2010;     10,66;          1,00040203;     231,0749372881046704;
23/07/2010;     10,66;          1,00040203;     231,1678363451426071;
26/07/2010;     10,66;          1,00040203;     231,2607727503884448;
27/07/2010;     10,66;          1,00040203;     231,3537465188572834;
28/07/2010;     10,66;          1,00040203;     231,4467576655702596;
29/07/2010;     10,66;          1,00040203;     231,5398062055545488;
30/07/2010;     10,66;          1,00040203;     231,6328921538433679;
02/08/2010;     10,66;          1,00040203;     231,7260155254759776;
03/08/2010;     10,66;          1,00040203;     231,8191763354976847;
04/08/2010;     10,66;          1,00040203;     231,9123745989598448;
05/08/2010;     10,66;          1,00040203;     232,0056103309198647;
06/08/2010;     10,66;          1,00040203;     232,0988835464412044;
09/08/2010;     10,66;          1,00040203;     232,1921942605933801;
10/08/2010;     10,66;          1,00040203;     232,2855424884519665;
11/08/2010;     10,66;          1,00040203;     232,3789282450985988;
12/08/2010;     10,66;          1,00040203;     232,4723515456209758;
13/08/2010;     10,66;          1,00040203;     232,5658124051128618;
16/08/2010;     10,66;          1,00040203;     232,6593108386740893;
17/08/2010;     10,66;          1,00040203;     232,7528468614105615;
18/08/2010;     10,66;          1,00040203;     232,8464204884342544;
19/08/2010;     10,66;          1,00040203;     232,9400317348632196;
20/08/2010;     10,66;          1,00040203;     233,0336806158215867;
23/08/2010;     10,66;          1,00040203;     233,1273671464395654;
24/08/2010;     10,66;          1,00040203;     233,2210913418534485;
25/08/2010;     10,66;          1,00040203;     233,3148532172056139;
26/08/2010;     10,66;          1,00040203;     233,4086527876445270;
27/08/2010;     10,66;          1,00040203;     233,5024900683247438;
30/08/2010;     10,66;          1,00040203;     233,5963650744069124;
31/08/2010;     10,66;          1,00040203;     233,6902778210577762;
01/09/2010;     10,66;          1,00040203;     233,7842283234501760;
02/09/2010;     10,66;          1,00040203;     233,8782165967630527;
03/09/2010;     10,66;          1,00040203;     233,9722426561814493;
06/09/2010;     10,66;          1,00040203;     234,0663065168965140;
08/09/2010;     10,66;          1,00040203;     234,1604081941055019;
09/09/2010;     10,66;          1,00040203;     234,2545477030117781;
10/09/2010;     10,66;          1,00040203;     234,3487250588248199;
13/09/2010;     10,66;          1,00040203;     234,4429402767602193;
14/09/2010;     10,66;          1,00040203;     234,5371933720396852;
15/09/2010;     10,66;          1,00040203;     234,6314843598910463;
16/09/2010;     10,66;          1,00040203;     234,7258132555482533;
17/09/2010;     10,66;          1,00040203;     234,8201800742513814;
20/09/2010;     10,66;          1,00040203;     234,9145848312466327;
21/09/2010;     10,66;          1,00040203;     235,0090275417863387;
22/09/2010;     10,66;          1,00040203;     235,1035082211289631;
23/09/2010;     10,66;          1,00040203;     235,1980268845391036;
24/09/2010;     10,66;          1,00040203;     235,2925835472874948;
27/09/2010;     10,66;          1,00040203;     235,3871782246510108;
28/09/2010;     10,66;          1,00040203;     235,4818109319126673;
29/09/2010;     10,66;          1,00040203;     235,5764816843616241;
30/09/2010;     10,66;          1,00040203;     235,6711904972931880;
01/10/2010;     10,66;          1,00040203;     235,7659373860088148;
04/10/2010;     10,66;          1,00040203;     235,8607223658161119;
05/10/2010;     10,66;          1,00040203;     235,9555454520288410;
06/10/2010;     10,66;          1,00040203;     236,0504066599669201;
07/10/2010;     10,66;          1,00040203;     236,1453060049564266;
08/10/2010;     10,66;          1,00040203;     236,2402435023295993;
11/10/2010;     10,66;          1,00040203;     236,3352191674248408;
13/10/2010;     10,66;          1,00040203;     236,4302330155867206;
14/10/2010;     10,66;          1,00040203;     236,5252850621659770;
15/10/2010;     10,66;          1,00040203;     236,6203753225195196;
18/10/2010;     10,66;          1,00040203;     236,7155038120104321;
19/10/2010;     10,66;          1,00040203;     236,8106705460079746;
20/10/2010;     10,66;          1,00040203;     236,9058755398875862;
21/10/2010;     10,66;          1,00040203;     237,0011188090308872;
22/10/2010;     10,66;          1,00040203;     237,0964003688256819;
25/10/2010;     10,66;          1,00040203;     237,1917202346659609;
26/10/2010;     10,66;          1,00040203;     237,2870784219519037;
27/10/2010;     10,66;          1,00040203;     237,3824749460898810;
28/10/2010;     10,66;          1,00040203;     237,4779098224924575;
29/10/2010;     10,66;          1,00040203;     237,5733830665783941;
01/11/2010;     10,66;          1,00040203;     237,6688946937726507;
03/11/2010;     10,66;          1,00040203;     237,7644447195063881;
04/11/2010;     10,66;          1,00040203;     237,8600331592169712;
05/11/2010;     10,66;          1,00040203;     237,9556600283479712;
08/11/2010;     10,66;          1,00040203;     238,0513253423491680;
09/11/2010;     10,66;          1,00040203;     238,1470291166765526;
10/11/2010;     10,66;          1,00040203;     238,2427713667923301;
11/11/2010;     10,66;          1,00040203;     238,3385521081649216;
12/11/2010;     10,66;          1,00040203;     238,4343713562689671;
16/11/2010;     10,66;          1,00040203;     238,5302291265853279;
17/11/2010;     10,66;          1,00040203;     238,6261254346010890;
18/11/2010;     10,66;          1,00040203;     238,7220602958095617;
19/11/2010;     10,66;          1,00040203;     238,8180337257102860;
22/11/2010;     10,66;          1,00040203;     238,9140457398090333;
23/11/2010;     10,66;          1,00040203;     239,0100963536178088;
24/11/2010;     10,66;          1,00040203;     239,1061855826548537;
25/11/2010;     10,66;          1,00040203;     239,2023134424446485;
26/11/2010;     10,66;          1,00040203;     239,2984799485179145;
29/11/2010;     10,66;          1,00040203;     239,3946851164116172;
30/11/2010;     10,66;          1,00040203;     239,4909289616689681;
01/12/2010;     10,66;          1,00040203;     239,5872114998394279;
02/12/2010;     10,66;          1,00040203;     239,6835327464787083;
03/12/2010;     10,66;          1,00040203;     239,7798927171487752;
06/12/2010;     10,66;          1,00040203;     239,8762914274178505;
07/12/2010;     10,66;          1,00040203;     239,9727288928604153;
08/12/2010;     10,66;          1,00040203;     240,0692051290572120;
09/12/2010;     10,66;          1,00040203;     240,1657201515952468;
10/12/2010;     10,66;          1,00040203;     240,2622739760677927;
13/12/2010;     10,66;          1,00040203;     240,3588666180743912;
14/12/2010;     10,66;          1,00040203;     240,4554980932208557;
15/12/2010;     10,66;          1,00040203;     240,5521684171192732;
16/12/2010;     10,67;          1,00040239;     240,6489642041686379;
17/12/2010;     10,66;          1,00040203;     240,7457123072476398;
20/12/2010;     10,66;          1,00040203;     240,8424993059665225;
21/12/2010;     10,66;          1,00040203;     240,9393252159625003;
22/12/2010;     10,66;          1,00040203;     241,0361900528790737;
23/12/2010;     10,66;          1,00040203;     241,1330938323660326;
24/12/2010;     10,66;          1,00040203;     241,2300365700794588;
27/12/2010;     10,66;          1,00040203;     241,3270182816817278;
28/12/2010;     10,66;          1,00040203;     241,4240389828415123;
29/12/2010;     10,66;          1,00040203;     241,5210986892337841;
30/12/2010;     10,67;          1,00040239;     241,6182843641353449;
31/12/2010;     10,67;          1,00040239;     241,7155091455806293;
03/01/2011;     10,67;          1,00040239;     241,8127730493057195;
04/01/2011;     10,66;          1,00040203;     241,9099890384547319;
05/01/2011;     10,67;          1,00040239;     242,0073311989439157;
06/01/2011;     10,66;          1,00040203;     242,1046254063058271;
07/01/2011;     10,67;          1,00040239;     242,2020458865230705;
10/01/2011;     10,66;          1,00040203;     242,2994183750308293;
11/01/2011;     10,66;          1,00040203;     242,3968300102001430;
12/01/2011;     10,66;          1,00040203;     242,4942808077691438;
13/01/2011;     10,66;          1,00040203;     242,5917707834822912;
14/01/2011;     10,66;          1,00040203;     242,6892999530903746;
17/01/2011;     10,66;          1,00040203;     242,7868683323505155;
18/01/2011;     10,66;          1,00040203;     242,8844759370261704;
19/01/2011;     10,66;          1,00040203;     242,9821227828871330;
20/01/2011;     11,16;          1,00041993;     243,0841582657073508;
21/01/2011;     11,16;          1,00041993;     243,1862365962878693;
24/01/2011;     11,16;          1,00041993;     243,2883577926217484;
25/01/2011;     11,16;          1,00041993;     243,3905218727096041;
26/01/2011;     11,16;          1,00041993;     243,4927288545596110;
27/01/2011;     11,17;          1,00042029;     243,5950664135698939;
28/01/2011;     11,17;          1,00042029;     243,6974469840328532;
31/01/2011;     11,17;          1,00042029;     243,7998705840257724;
01/02/2011;     11,16;          1,00041993;     243,9022494636801223;
02/02/2011;     11,17;          1,00042029;     244,0047591401072124;
03/02/2011;     11,17;          1,00042029;     244,1073119003262081;
04/02/2011;     11,17;          1,00042029;     244,2099077624447962;
07/02/2011;     11,17;          1,00042029;     244,3125467445782741;
08/02/2011;     11,17;          1,00042029;     244,4152288648495529;
09/02/2011;     11,17;          1,00042029;     244,5179541413891605;
10/02/2011;     11,17;          1,00042029;     244,6207225923352450;
11/02/2011;     11,17;          1,00042029;     244,7235342358335776;
14/02/2011;     11,17;          1,00042029;     244,8263890900375561;
15/02/2011;     11,17;          1,00042029;     244,9292871731082079;
16/02/2011;     11,17;          1,00042029;     245,0322285032141936;
17/02/2011;     11,17;          1,00042029;     245,1352130985318095;
18/02/2011;     11,17;          1,00042029;     245,2382409772449914;
21/02/2011;     11,17;          1,00042029;     245,3413121575453177;
22/02/2011;     11,17;          1,00042029;     245,4444266576320124;
23/02/2011;     11,17;          1,00042029;     245,5475844957119486;
24/02/2011;     11,17;          1,00042029;     245,6507856899996514;
25/02/2011;     11,17;          1,00042029;     245,7540302587173013;
28/02/2011;     11,17;          1,00042029;     245,8573182200947376;
01/03/2011;     11,17;          1,00042029;     245,9606495923694612;
02/03/2011;     11,17;          1,00042029;     246,0640243937866382;
03/03/2011;     11,67;          1,00043810;     246,1718250428735561;
04/03/2011;     11,67;          1,00043810;     246,2796729194248390;
09/03/2011;     11,67;          1,00043810;     246,3875680441308390;
10/03/2011;     11,67;          1,00043810;     246,4955104376909728;
11/03/2011;     11,67;          1,00043810;     246,6035001208137252;
14/03/2011;     11,67;          1,00043810;     246,7115371142166537;
15/03/2011;     11,67;          1,00043810;     246,8196214386263920;
16/03/2011;     11,67;          1,00043810;     246,9277531147786542;
17/03/2011;     11,67;          1,00043810;     247,0359321634182387;
18/03/2011;     11,67;          1,00043810;     247,1441586052990323;
21/03/2011;     11,67;          1,00043810;     247,2524324611840138;
22/03/2011;     11,67;          1,00043810;     247,3607537518452585;
23/03/2011;     11,67;          1,00043810;     247,4691224980639419;
